time, leader_x, leader_y, follower_x, follower_y 
101728,0.8207717466206564,-0.2726436680978371,0.5432387465192454,-0.15319452670877545
101760,0.8207581365738109,-0.2723227857267198,0.543270360618615,-0.15320261110882621
101792,0.8207323646204371,-0.27196287870258884,0.5432614005024675,-0.15319935925645775
101824,0.820697285747626,-0.271563546339573,0.5432534902882851,-0.15319625178669993
101856,0.8206558284527034,-0.27112469303341397,0.5432471595007706,-0.15319366226111775
101888,0.820610962840861,-0.27064652250674454,0.5432421356077421,-0.153191511524569
101920,0.820573709847591,-0.27016295646800803,0.5432381612542158,-0.15318971419996422
101952,0.8205614115734623,-0.269768565429547,0.5432350333319008,-0.15318818893421715
101984,0.8205507996731608,-0.26947258545810093,0.5432325877240255,-0.153186873512251
102016,0.8205492905762227,-0.26927585193832804,0.5432306881851887,-0.1531857258252376
102048,0.8205591447954163,-0.2691792259484807,0.5432292254330684,-0.1531847120977895
102080,0.8205723053312803,-0.26918804158259985,0.5432281119424484,-0.15318380528911005
102112,0.8205750040377783,-0.26929645754165704,0.5432272321857287,-0.15318306631726203
102144,0.8205666657869476,-0.26950085446599237,0.5432265359081909,-0.15318246683523526
102176,0.820533883501334,-0.269797370438392,0.5432259813871004,-0.15318198765999383
102208,0.8204984491540723,-0.2701877870946953,0.5409666888932517,-0.15193459774350643
102240,0.8204635633730861,-0.27064014404658293,0.5374442208594791,-0.14998933793649324
102272,0.8204177440775955,-0.2711077873552833,0.5331996918444577,-0.14764473111184076
102304,0.820366212951364,-0.2715674989387142,0.528543937510234,-0.14507233358660085
102336,0.8203140358696552,-0.2720056996709674,0.5260174788986566,-0.1436758032842207
102368,0.8202658278461784,-0.2724146759467422,0.5253762000149769,-0.14332133607801303
102400,0.8201465266956817,-0.2726701592303652,0.5251991330791805,-0.14322341771029154
102432,0.8201265853275057,-0.27270286280805006,0.5250430431849775,-0.14313698919346368
102464,0.8201211111509884,-0.2726974327347164,0.5249694814776374,-0.1430962607400656
102496,0.8201170467484066,-0.2726925285550687,0.525029425028014,-0.14312936291031025
102528,0.8201138975753627,-0.2726886119116858,0.5249213814842486,-0.14306956554785652
102560,0.8201114606985731,-0.27268551589643336,0.5248993841259048,-0.14305735757759974
102592,0.8201095899139966,-0.2726830787264465,0.5248853207353749,-0.14304954415411789
102624,0.8201081702366677,-0.27268116898851175,0.5248743028865068,-0.14304342241326984
102656,0.8201071104406346,-0.27267968121906044,0.5248655298400223,-0.14303854814894207
102688,0.8201063379796985,-0.27267853092685934,0.5248585353492569,-0.14303466230710132
102720,0.8201058101174913,-0.2726776583491989,0.5248529578112477,-0.14303156394116248
102752,0.8201054957177071,-0.2726770170062855,0.5248485098406722,-0.14302909334331956
102784,0.820105354265257,-0.27267656128804646,0.5248449624861478,-0.14302712327783573
102816,0.8201052822133263,-0.2726762177246477,0.5248421333402008,-0.1430255523732126
102848,0.8201052268529677,-0.2726759437145728,0.5247435756608513,-0.14297371470024112
102880,0.8201051955081414,-0.27267573078528984,0.5245947247484705,-0.1429042038747366
102912,0.8201051748148745,-0.2726755620984801,0.5243971947633891,-0.14282636116705402
102944,0.82010516187284,-0.2726754283960983,0.5241493530157042,-0.14274684830699522
102976,0.8201051545263017,-0.2726753223481273,0.526072869065121,-0.1432772449152155
103008,0.8201051511613441,-0.2726752381707627,0.5265898840744236,-0.14339692769146406
103040,0.8201051505936452,-0.2726751712669557,0.5270999768331032,-0.1435201349411799
103072,0.8201051519599152,-0.2726751179869487,0.5268522361465148,-0.14345893111903296
103104,0.8201051546029116,-0.2726750755003946,0.5267211241399934,-0.14342645544072444
103136,0.8201051580796922,-0.2726750415061764,0.5267245297403591,-0.1434267685969313
103168,0.820105162058182,-0.2726750142189539,0.5267293085027848,-0.14342750783783587
103200,0.8201051663084189,-0.2726749922221183,0.5267330356035471,-0.14342807032236543
103232,0.8201051706694196,-0.2726749744017105,0.52673582009116,-0.14342846692715538
103264,0.8201051750347175,-0.27267495987497686,0.5267378534604445,-0.14342873129954176
103296,0.8201051793390575,-0.2726749479384847,0.5267394340483555,-0.14342894130583478
103328,0.8201051835446093,-0.27267493803527887,0.5267406852292436,-0.14342911640003803
103360,0.820105187616586,-0.2726749297551172,0.5267416768846549,-0.14342926250087473
103392,0.8201051915610656,-0.27267492272566823,0.5267424634553217,-0.14342938441613765
103424,0.8193176649430919,-0.27418689018855225,0.5267430877513019,-0.14342948613184217
103456,0.8181184718249728,-0.27648951899598684,0.5267435835614787,-0.1434295709803632
103488,0.8164893288204627,-0.279616869971396,0.5267439775413196,-0.1434296417408971
103520,0.814632268259582,-0.28318126776023544,0.5269494247797835,-0.1434785631724361
103552,0.8126320367642681,-0.2870198658162344,0.5272276677874456,-0.1435583378418353
103584,0.8109384139863736,-0.29026949588655904,0.5275292781285712,-0.14366634423060262
103616,0.8091828820211505,-0.29363784779677954,0.5278221839182136,-0.1437948968319941
103648,0.8074257894735136,-0.29700880257511825,0.5298388106469083,-0.14485336091185222
103680,0.80667727348916,-0.29844466708664946,0.5326344890594988,-0.1464178695213605
103712,0.8064659970806005,-0.29884996821821164,0.5344223312350624,-0.14743990897899625
103744,0.8064694818554863,-0.298843204364973,0.5340686984889372,-0.14724579674297603
103776,0.8064752149301379,-0.2988321425791583,0.5337919490967915,-0.14709390408859788
103808,0.8064799472502262,-0.29882301382674326,0.5337624602369182,-0.14708151288645763
103840,0.806483728594585,-0.29881572014586993,0.5337461812342806,-0.1470758123265257
103872,0.8064867438756004,-0.2988099045753713,0.5337335593724948,-0.14707144819017395
103904,0.8064891482918923,-0.2988052676031554,0.5337235114793265,-0.14706795033407233
103936,0.8064910658146048,-0.2988015699939978,0.533715502899499,-0.1470651316208786
103968,0.8064925952198588,-0.2987986211401646,0.5337091221832208,-0.14706285643242117
104000,0.8064938151766029,-0.29879626924100194,0.5337040332877947,-0.1470610303292013
104032,0.8064947883943646,-0.2987943932972191,0.5336999728141778,-0.14705956922982538
104064,0.8064955648368859,-0.29879289690768485,0.5336967337754496,-0.14705840049344965
104096,0.8064961843494675,-0.2987917031975205,0.5336941506124699,-0.14705746586991214
104128,0.8064966786854016,-0.29879075090802626,0.5336920909745093,-0.14705671867217213
104160,0.8064970731900548,-0.2987899911447873,0.5336904490800444,-0.14705612147742006
104192,0.806497388050462,-0.29878938496743485,0.5336891404446763,-0.14705564431296314
104224,0.8064976393902483,-0.29878890127504537,0.5337870841546982,-0.14710815372207875
104256,0.8064978400464233,-0.2987885153082529,0.5339156404854026,-0.14718464389676353
104288,0.8064980002847809,-0.2987882072676119,0.5340434841687779,-0.14727209315859535
104320,0.8064981282692949,-0.29878796140894076,0.5341514179484969,-0.1473567271839219
104352,0.8064982305265923,-0.2987877651461318,0.5356993560968787,-0.14880368530833735
104384,0.8064983122610224,-0.2987876084438522,0.536186119307982,-0.14928862685396363
104416,0.8064983776244679,-0.29878748329647237,0.536609555314008,-0.14971556936316893
104448,0.8064984299207737,-0.2987873833343798,0.5364310712373948,-0.14954463806306606
104480,0.8064984717938818,-0.298787303460217,0.5363639713606878,-0.14948223445557515
104512,0.8064985053526637,-0.29878723960849973,0.5363550977283205,-0.14947701215781925
104544,0.8064985322780872,-0.2987871885390843,0.5363516496995676,-0.1494765460595528
104576,0.8064985539115966,-0.29878714766615555,0.5363487871644496,-0.14947601866051793
104608,0.806498571325392,-0.2987871149231855,0.5363465153939452,-0.14947556477703955
104640,0.806498585368515,-0.29878708867395964,0.5363446995040217,-0.1494751869873995
104672,0.8064985967307905,-0.2987870675890596,0.5363432496935258,-0.14947487453818784
104704,0.8064514229067286,-0.2988796268618394,0.5363420934635724,-0.1494746175977268
104736,0.806379533696938,-0.29901324992023065,0.5363411722544759,-0.14947440729432004
104768,0.8062958600665511,-0.29915720221656106,0.5363404389076268,-0.1494742358439292
104800,0.8062098926119694,-0.29929310269834114,0.5363398555450374,-0.14947409655496358
104832,0.806128956829793,-0.2994106842217783,0.5363393918206506,-0.14947398377121987
104864,0.8060587464649001,-0.29950475320319603,0.5363390234308318,-0.14947389272846448
104896,0.8060037157729563,-0.299573228094778,0.5363408957200639,-0.14947940936562973
104928,0.8059673971140257,-0.2996159125939656,0.536335024405926,-0.14948020285983005
104960,0.8059526342643796,-0.2996337572438951,0.5363086198578323,-0.14946618444795812
104992,0.8059617445088114,-0.29962841950517866,0.5362504591344537,-0.14943232256104486
105024,0.8059966387624026,-0.29960199130644477,0.5361626652403783,-0.14938145964412944
105056,0.806058854983068,-0.299556871968087,0.5361018195863729,-0.14935920350233475
105088,0.8061496621661157,-0.29949562165937654,0.5361074768244731,-0.14936296396566862
105120,0.8062707188983332,-0.29942160111510496,0.5361132144573183,-0.14936667767639145
105152,0.8064230428285637,-0.29933768208979955,0.5361173841084194,-0.1493694067798915
105184,0.8066073275981612,-0.2992466146484623,0.5361202610213117,-0.14937132378336931
105216,0.8068240902748784,-0.29915118958708287,0.5361221194954967,-0.14937259860815996
105248,0.8070736618178235,-0.29905424012204296,0.5361231755620249,-0.1493733658514278
105280,0.8073563014713417,-0.2989585943782315,0.5361235979846057,-0.14937373125652742
105312,0.8076722075415286,-0.298867087958423,0.536123519002898,-0.1493737780694132
105344,0.8080216580580121,-0.29878254334001325,0.5361233986340482,-0.14937379608995613
105376,0.8084052362041647,-0.29870776379895964,0.5361232920029795,-0.1493738172097068
105408,0.8087585045379817,-0.2986568583540787,0.536123199646353,-0.14937384026143444
105440,0.8090238110076844,-0.29863388839439864,0.5361231205302035,-0.14937386396137672
105472,0.8091959620966224,-0.29863040981182226,0.53612305330548,-0.14937388736000187
105504,0.8092687700072941,-0.29863766269399067,0.5361229965944744,-0.14937390983064192
105536,0.8092427831783365,-0.29864330195738326,0.536219574924097,-0.14942707680613923
105568,0.8091184568162134,-0.2986460703153951,0.5363457504837952,-0.14950388215633975
105600,0.8088976701255383,-0.298637176857028,0.5364707259970654,-0.14959120524252312
105632,0.8085785526262371,-0.2986320762874799,0.5365757229020653,-0.14967525431053078
105664,0.8081634891886799,-0.2986076759471863,0.5366491758071178,-0.14974571673667247
105696,0.8076753347581087,-0.29855994524917895,0.5362280599053758,-0.14928821803785047
105728,0.8071635936643468,-0.29849526987199765,0.5360941160397932,-0.1491915057597175
105760,0.8066567556118447,-0.29842010763723253,0.5361096570508602,-0.14920980408003928
105792,0.8061707055878227,-0.2983402818865863,0.5360230702899349,-0.1491281313914134
105824,0.8061701561239218,-0.2983520213679606,0.5354349792835817,-0.14855003777653744
105856,0.8060696722877831,-0.2983123885280742,0.5352199695275283,-0.14835773802791088
105888,0.8060668833000413,-0.2983200165446972,0.5348382800024278,-0.1480097931669551
105920,0.8059620154192856,-0.298271968089665,0.5346606709708974,-0.14786072359416783
105952,0.8058743550936431,-0.29822897602236964,0.5343694596916511,-0.1476115969958243
105984,0.8057418007655481,-0.298158491286481,0.534131881911715,-0.14742017689865836
106016,0.8055905099613602,-0.2980737991478488,0.5339203853082413,-0.14725490915193368
106048,0.8054343402266896,-0.29798232508676126,0.5337300054740549,-0.1471107850670397
106080,0.8052809863397312,-0.2978887052244695,0.5335579002013915,-0.1469845626997037
106112,0.8051342562358459,-0.29779555580389344,0.5334029104123678,-0.14687448237311249
106144,0.8049949127113872,-0.29770369719245426,0.5332656654182181,-0.14678015946868908
106176,0.8048702648390481,-0.2976190235673183,0.5331254162591672,-0.1466895878382577
106208,0.8047558902640939,-0.2975362713070514,0.5329839602321695,-0.14660946229806646
106240,0.8046577870069456,-0.29745964374594214,0.5328206671149314,-0.1465299163197068
106272,0.8045798920461591,-0.29739394249275897,0.5326216353760018,-0.1464473345054728
106304,0.8045239935493759,-0.2973435168076328,0.5324001157681075,-0.14636892042192853
106336,0.8044903686413885,-0.29731210718061735,0.5323372700763566,-0.14636133650495886
106368,0.8044782684224534,-0.29730285376252186,0.532336748761106,-0.1463638120459705
106400,0.804486291110227,-0.2973184045706388,0.5323410870103137,-0.14636732956341686
106432,0.8045126404753709,-0.29736104901684085,0.5323445329686022,-0.14637012293209156
106464,0.8045552217227483,-0.29743274440994266,0.532347075524773,-0.14637227597610786
106496,0.8046117451243843,-0.2975351986721932,0.5323488345503682,-0.14637390188743468
106528,0.8046797446110646,-0.2976698628185258,0.5323499763105628,-0.14637510820469907
106560,0.8047566455687001,-0.29783802093001155,0.5323506321601971,-0.14637598084993428
106592,0.8048397456734343,-0.29804074750627735,0.5323509046922319,-0.146376587992538
106624,0.8049159926549739,-0.2982906481782125,0.5323508742380049,-0.14637698374782496
106656,0.8049762673286414,-0.2986027051273403,0.5323506404740338,-0.14637722649055737
106688,0.8050161971869171,-0.2989922468767686,0.532350443053406,-0.14637742980391624
106720,0.8050503104689976,-0.299452369310421,0.5323502795941366,-0.1463776006633739
106752,0.8050684297046485,-0.29959090523832665,0.5323501447992963,-0.14637774413211796
106784,0.8050642601095919,-0.29959808001185534,0.5323500339353615,-0.14637786446821552
106816,0.8050653017338756,-0.2995956927792755,0.5325217187421839,-0.14643428175581086
106848,0.8050660237122363,-0.29959353756009255,0.5327523484199873,-0.14652189976465826
106880,0.8050665220637468,-0.29959188723551894,0.5329977070536139,-0.14663368241958105
106912,0.8050668441678819,-0.29959069649334225,0.5332296044172049,-0.1467593032030115
106944,0.8050670279779869,-0.2995898808140652,0.5334260907692937,-0.14688683002162703
106976,0.8050671031140717,-0.29958936401388175,0.5334900837213459,-0.14692205831413124
107008,0.8050670924934388,-0.29958908536690904,0.5334837734656067,-0.14692157470072445
107040,0.8050670139849763,-0.2995889965727444,0.5334766386879805,-0.14691970390676246
107072,0.8050668815985137,-0.29958905920264767,0.5334711940980688,-0.14691838988619502
107104,0.8050667075076036,-0.29958921866292265,0.5334672663891217,-0.14691763718651765
107136,0.805066545227066,-0.2995893527368507,0.5334645657541582,-0.14691734081148453
107168,0.8050664025962752,-0.29958946294423716,0.5334628515277066,-0.14691741152422905
107200,0.8050662819286556,-0.299589552613727,0.5334619294888887,-0.14691777727702246
107232,0.8050661801439221,-0.29958962546219303,0.5334613802233014,-0.14691819021777242
107264,0.8050660945104083,-0.2995896845207033,0.5334609464009956,-0.14691851094139918
107296,0.8050660226431466,-0.2995897323049743,0.5334606023622824,-0.1469187589096758
107328,0.8050659624640961,-0.29958977085512395,0.5334603300948509,-0.1469189507680492
107360,0.8050659121819195,-0.29958980186369727,0.5334601151375461,-0.14691909938733466
107392,0.8050658702552099,-0.299589826710425,0.5334599458027098,-0.1469192146519517
107424,0.8050658353634147,-0.2995898465186199,0.5334598127125618,-0.14691930418119387
107456,0.8050658063854987,-0.2995898622293573,0.5333966501187112,-0.1468800746245653
107488,0.8050657823614128,-0.29958987457553515,0.5332964237796917,-0.14682398967759752
107520,0.8050657624866472,-0.2995898841954027,0.533155224197588,-0.14675539720056974
107552,0.8050657460744995,-0.299589891575531,0.532967921447828,-0.14667810051529795
107584,0.8050657325531845,-0.2995898971451747,0.5327513538938055,-0.1466019217918803
107616,0.8050657214370954,-0.2995899012294456,0.5326912696867624,-0.14659485961732943
107648,0.8050657123215808,-0.29958990410606867,0.5326939236294651,-0.1465975957526792
107680,0.8050657048682731,-0.29958990600310237,0.5326980664126322,-0.14660055325718907
107712,0.8050656987902158,-0.2995899070854372,0.532701154212131,-0.14660284196786572
107744,0.8050656938554808,-0.29958990752303616,0.5327033384050307,-0.146604573342517
107776,0.8047269752791167,-0.297895027516669,0.5327048125085959,-0.14660586196217748
107808,0.8042024907893147,-0.2952690796707839,0.5327057296499336,-0.1466067993922174
107840,0.8034986165794848,-0.2917467625895986,0.5327062088678023,-0.14660745801420624
107872,0.8026988492258077,-0.28774360024109485,0.532706342863277,-0.1466078950661147
107904,0.8019466556337633,-0.2839773332775189,0.5327062041650719,-0.146608155899153
107936,0.8011934595118255,-0.2802037458104478,0.5327060806427373,-0.14660837328352525
107968,0.8004381764927962,-0.27641802836508944,0.5327059752287767,-0.14660855527955852
108000,0.7996818622791317,-0.27262567931496706,0.5327058861421053,-0.1466087076074063
108032,0.7989251454732106,-0.268830029601916,0.5327058113358337,-0.14660883501710809
108064,0.7981683421721665,-0.2650328459561288,0.5327057488444986,-0.14660894150789908
108096,0.7974115900269575,-0.26123500093477364,0.5328778298426209,-0.14666561655253943
108128,0.7966549462377943,-0.2574369604379858,0.5331090544316477,-0.1467534237657681
108160,0.79589841838877,-0.2536389362541509,0.5333551472414196,-0.14686540311658688
108192,0.7951419882307897,-0.24984100266408618,0.533587872932075,-0.14699128590395638
108224,0.7943856335855092,-0.24604320437752153,0.5337850942136679,-0.14711905864152355
108256,0.7936293192237084,-0.2422455093667801,0.5338492169884766,-0.14715410278461372
108288,0.7928730155777761,-0.23844790058972093,0.533842841571762,-0.14715356186086623
108320,0.7921166855349692,-0.2346503087919585,0.5338356728364165,-0.14715166899716586
108352,0.7913603011368827,-0.23085269446908682,0.5338302363337405,-0.14715036533232045
108384,0.7906038318003469,-0.22705498817421538,0.533826315192227,-0.14714962014788405
108416,0.7898472476630123,-0.22325710596355486,0.5338236187450557,-0.1471493281975038
108448,0.789090529699281,-0.2194589994288395,0.5338219067672814,-0.1471494008326726
108480,0.7883458926967462,-0.21572192151401637,0.5338209853845308,-0.1471497664745011
108512,0.7876018889462156,-0.2119885196305933,0.5338204380423318,-0.1471501799944081
108544,0.7868515075226821,-0.2082236024068915,0.5338200057870673,-0.14715050118688414
108576,0.7860975959445221,-0.20444140241648254,0.5338196630001542,-0.1471507495213594
108608,0.7853417706723056,-0.20064999116846075,0.533819391751545,-0.14715094167675186
108640,0.7845848845646822,-0.19685358342727138,0.5338191776027911,-0.1471510905222357
108672,0.7838273820967752,-0.19305432502593553,0.5338190089197076,-0.14715120596412198
108704,0.7830694928083263,-0.1892532664849673,0.5338188763604861,-0.14715129563505602
108736,0.782311339902926,-0.18545090910297904,0.5337551878744194,-0.1471118472038318
108768,0.7815530038462581,-0.18164752557951178,0.5336542004244059,-0.14705547135999888
108800,0.7807945337987995,-0.17784321947954865,0.533512089018921,-0.1469866140634711
108832,0.7800359762492527,-0.17403807006318564,0.5333237997839828,-0.1469091474872229
108864,0.7792773696309668,-0.17023210776303696,0.5331062219428242,-0.14683293407193845
108896,0.7785187493580391,-0.166425341006754,0.5330462379394441,-0.14682598215914375
108928,0.7777601591467943,-0.1626178151128038,0.5330488713301034,-0.14682871737507108
108960,0.7770016363734732,-0.15880954140114503,0.5330530018234491,-0.14683167299505223
108992,0.7762432272095988,-0.1550005747619139,0.5330560811725585,-0.14683396101034538
109024,0.7754849711250565,-0.15119093862781688,0.5330582599300816,-0.14683569271250158
109056,0.7747269158943619,-0.1473807019192584,0.5330597309649193,-0.14683698244651722
109088,0.7739691016272892,-0.14356990152244847,0.5330606469280931,-0.14683792160370684
109120,0.7732115758821316,-0.13975861970329048,0.5330611264646173,-0.14683858242699982
109152,0.7724543803278717,-0.13594691958484945,0.5330612619852081,-0.1468390220545416
109184,0.7716975527463668,-0.1321348565595629,0.533061125764927,-0.1468392857537199
109216,0.7709411364718483,-0.1283225274769108,0.5330610023408316,-0.14683950463600878
109248,0.770185164720637,-0.12450999367210346,0.5330608969598004,-0.14683968782689524
109280,0.769429675153038,-0.12069735504389038,0.5330608078914152,-0.14683984111468415
109312,0.7686746945236956,-0.11688467435535335,0.5330607330934718,-0.14683996929430887
109344,0.7679202535650165,-0.11307205259640671,0.5330606706083771,-0.1468400764031886
109376,0.7671663710873202,-0.10925954995618571,0.5328908357645118,-0.14678471276118954
109408,0.7664130692734136,-0.10544726289655736,0.5326410931040041,-0.14671551638522673
109440,0.7656603580645284,-0.10163524597636416,0.532327776649249,-0.14664962053500524
109472,0.764908250224221,-0.09782358738034475,0.531958653301868,-0.14659803271634872
109504,0.7641809953705518,-0.09404731681791723,0.5302766985779277,-0.1464718392563231
109536,0.7633971625650916,-0.09026729150431731,0.5294775688379395,-0.14641938638896015
109568,0.7626120705341173,-0.08647833633339536,0.5291319316001146,-0.14639820592230351
109600,0.7618271466357428,-0.08268494206076972,0.5290440895525957,-0.14639437005328151
109632,0.7610428078191351,-0.07888953153663125,0.5290488746938177,-0.14639663980575088
109664,0.7602592209008979,-0.07509338397846624,0.5290539275024151,-0.1463985159172345
109696,0.7594764204842538,-0.07129714595925213,0.5290579805334649,-0.1464000125069674
109728,0.7586943758863912,-0.06750113737704146,0.5290611824065522,-0.1464012008521574
109760,0.7579130345836189,-0.06370555111752318,0.5290637079987862,-0.14640214209287145
109792,0.7571323233495721,-0.05991045251679395,0.5290656678797291,-0.14640288632832596
109824,0.7563521728718067,-0.05611589520642198,0.5290671851728611,-0.14640347305762996
109856,0.7555725062447829,-0.05232186472735666,0.5290683770452674,-0.14640394566826198
109888,0.754793256680919,-0.04852836445130792,0.5290693284441046,-0.14640433363236602
109920,0.7540143528341027,-0.044735345867638,0.5290700879760966,-0.14640465188243654
109952,0.753235734833103,-0.040942787534138735,0.5290706943511609,-0.1464049128100334
109984,0.7524573417769885,-0.0371506363394523,0.5290711784830308,-0.14640512663577282
110016,0.7516791138488902,-0.03335881883695658,0.5289380253145721,-0.14639614992231326
110048,0.7509010026880999,-0.02956729305653562,0.5288564151595553,-0.14639520611079426
110080,0.7501229557278241,-0.025775973696530112,0.5289572992320537,-0.14639334776582988
110112,0.7493449319583669,-0.021984809174352513,0.5292295600460559,-0.14636608431768555
110144,0.7485668864207917,-0.018193707258366398,0.5314265366412486,-0.14597204579317685
110176,0.7477887859291251,-0.014402611539857576,0.5323401382474199,-0.14577826205008784
110208,0.747010596528809,-0.010611441198797434,0.5330499013486406,-0.1456257531048299
110240,0.7462322860208218,-0.006820103121974085,0.5327956805974258,-0.14567517587950196
110272,0.7454700231611117,-0.0031072957111805918,0.5326467999526965,-0.14570348333539432
110304,0.7447112855966189,0.0005878525023155275,0.5326375875254614,-0.1457031714859666
110336,0.7439482746299765,0.004303324472675358,0.5326333836737523,-0.1457022340968964
110368,0.7431775271441893,0.008055991098009864,0.5326302311628781,-0.14570143818513995
110400,0.7424025390520451,0.011828878227096534,0.5326277522129692,-0.1457007933896388
110432,0.7416252933538523,0.01561237339770304,0.5326258386594211,-0.14570026169303982
110464,0.7408468156624485,0.01940155096132954,0.5326244067976978,-0.14569981306410884
110496,0.7400676278824644,0.023193956528370637,0.5326232591585003,-0.14569946432849087
110528,0.7392880076141672,0.026988341676119208,0.5326223389922503,-0.14569919351161054
110560,0.738508099765945,0.030784118409204007,0.53262160182717,-0.14569898331065098
110592,0.7377279962269497,0.03458097025955215,0.5326210116686897,-0.14569882024954922
110624,0.736947755361997,0.038378755164503245,0.5326205394622489,-0.1456986938314141
110656,0.7361674199294023,0.04217741691721159,0.5326201617329127,-0.14569859589619183
110688,0.7353870356583179,0.04597689288105643,0.5328253876184307,-0.14565820580643313
110720,0.7346066390910305,0.049777170810317156,0.533097842987944,-0.1455917989176503
110752,0.7338262750782104,0.05357820220337686,0.5333902850428844,-0.14550039666396533
110784,0.7330459845458246,0.05737995922818079,0.5336720816752216,-0.14539061447503712
110816,0.7322658069539263,0.06118242107586775,0.535711306177208,-0.14441176525184998
110848,0.7314857905982906,0.06498552165552454,0.5365066538083024,-0.1439985597387533
110880,0.7307059758730194,0.06878922865747526,0.5371263256120067,-0.143671588610125
110912,0.7299264112923994,0.07259346397215441,0.5368968621750332,-0.1437839457148595
110944,0.7291471369448661,0.07639818187368884,0.53676344211671,-0.1438483054445598
110976,0.728368199524073,0.08020329440018607,0.5367541820126727,-0.14384943167332592
111008,0.7275896365079683,0.08400874628648058,0.5367502275413703,-0.14384850028316754
111040,0.7268114910893333,0.08781444105083173,0.5367473869377868,-0.14384760801714921
111072,0.726033799075486,0.09162030301390939,0.5367452927746488,-0.14384680997852067
111104,0.725256590556832,0.0954262684016377,0.5367436496478917,-0.14384617445461348
111136,0.7244799000468015,0.09923223469879103,0.5367423317970546,-0.14384567847849644
111168,0.7237037501012688,0.10303813960962716,0.5367412755919547,-0.14384529118773665
111200,0.7229281669946217,0.10684388427094453,0.5367404299630065,-0.14384498852834635
111232,0.7221531646234071,0.11064941124065861,0.5367397534655359,-0.14384475186553705
111264,0.7213787600025954,0.11445462896002845,0.5367392125751806,-0.14384456673443763
111296,0.7206049575567927,0.11825948841029386,0.5367387802611356,-0.14384442188060323
111328,0.719831764545765,0.12206390829494576,0.5367384347707945,-0.1438443085376908
111360,0.7190591754980598,0.12586785155829072,0.5368365562740176,-0.14379794743735907
111392,0.7182871875840104,0.12967125117103948,0.5369611950010006,-0.14373250163183737
111424,0.7175157855262546,0.13347408482832954,0.5370837676770226,-0.14365810815216193
111456,0.7167449570072061,0.13727630087780726,0.5371866998866155,-0.14358644939712878
111488,0.7159746774671475,0.1410778940346537,0.5388155417322716,-0.14218044677839167
111520,0.7152049259370787,0.14487882945900715,0.5393279922797241,-0.14170826453502128
111552,0.7144356696555196,0.14867911976075124,0.5397588179956058,-0.1413062204316155
111584,0.7136668803032901,0.15247874726723312,0.5395737922126451,-0.1414702207170099
111616,0.7128985213495425,0.15627772783963206,0.5394733519583641,-0.1415584324335245
111648,0.712130551265937,0.16007609744815895,0.539466339339634,-0.14156157372343287
111680,0.7113629338452924,0.16387386321156824,0.5394644719494648,-0.1415605365465641
111712,0.7105956233055262,0.16767107868607836,0.5394634783520075,-0.14155928090016537
111744,0.7098285802254316,0.17146776771305033,0.539463031097164,-0.1415579729395114
111776,0.7090617570109682,0.1752639978061811,0.5394626751443258,-0.14155694172535038
111808,0.7082951135407064,0.179059805341164,0.5394623888270778,-0.14155613153670019
111840,0.7075286023869858,0.18285527007584632,0.5394621593378189,-0.1415554944736304
111872,0.7067621849054019,0.18665043795539646,0.5394619760470905,-0.14155499308184402
111904,0.7059958189005704,0.19044538336274747,0.5394618300429064,-0.1415545981884103
111936,0.7052294616937316,0.1942401959854833,0.539461713950859,-0.14155428701685627
111968,0.7044630807145165,0.1980349298651044,0.5394616217411992,-0.1415540417375781
112000,0.7036966381498585,0.20182968028556428,0.5394615485189621,-0.14155384837223128
112032,0.7029301072294799,0.20562450483975425,0.539470534533784,-0.14155060697767435
112064,0.7021634601193859,0.20941948374055205,0.5394756518783902,-0.14155241127169296
112096,0.7014122138479892,0.2131378706922875,0.5394673694228234,-0.14156876949860384
112128,0.7006641271338242,0.21684013710869932,0.5394409847512383,-0.14161027140335206
112160,0.6999115672482403,0.220564061181009,0.540581511061164,-0.13992645317180952
112192,0.6991518568103364,0.22432290406111924,0.5408761822841237,-0.13945596546465971
112224,0.6983882160167734,0.22810077846817137,0.5411486022935801,-0.13901897352879652
112256,0.6976224873481702,0.23188861273146946,0.5410162693328455,-0.13922272713137793
112288,0.6968556155249057,0.23568180197121594,0.5409494034462352,-0.13932477342674693
112320,0.6960880813164425,0.23947805574875605,0.5409442966992715,-0.1393296815104318
112352,0.6953201419241499,0.24327620647841158,0.5409453670016288,-0.13932546817899785
112384,0.6945519349386804,0.24707569298927254,0.5409461110532291,-0.13932227562759328
112416,0.693783539876814,0.2508762548936444,0.54094642451693,-0.1393201556025396
112448,0.6930150175262361,0.2546777362825053,0.5409465659004226,-0.13931864269762284
112480,0.692246409407661,0.2584800861526944,0.5409466799643741,-0.1393174512483941
112512,0.6914777602618479,0.2622832458417862,0.5409467739976854,-0.13931650988498268
112544,0.6907091064579111,0.2660872037945913,0.5409468519825406,-0.1393157653757493
112576,0.6899404924658242,0.26989191255783124,0.5409469168808949,-0.13931517613162284
112608,0.689171959193163,0.2736973437820305,0.5409469709748337,-0.13931470953646696
112640,0.6884035460926955,0.2775034760792193,0.5409470160819936,-0.13931433992341966
112672,0.68806438180295,0.27918410574804187,0.5409470536819357,-0.13931404704968525
112704,0.6879536785587259,0.27973293320763365,0.5409007956834038,-0.13939118035125156
112736,0.687952760391742,0.2797372833054635,0.5408364094991831,-0.13950902633573653
